nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 1 0 0 0 0 18 3 15 s 2354.718935371 1.107e-03 7
0 1 0 0 0 0 18 4 15 s 2354.720743001 1.764e-03 7
0 1 0 0 0 0 19 1 18 a 2355.999606413 1.499e-03 4
0 1 0 0 0 0 19 2 18 a 2356.000514931 2.121e-03 4
0 1 0 0 0 0 16 10 7 a 2356.879806021 6.992e-04 5
0 1 0 0 0 0 16 10 6 a 2356.904697854 1.280e-03 8
0 1 0 0 0 0 18 4 15 a 2360.385860168 9.809e-04 6
0 1 0 0 0 0 18 3 15 a 2360.386457929 1.771e-03 6
0 0 0 0 0 0 19 15 5 s 2361.365328540 1.998e-03 2
0 0 0 0 0 0 19 15 4 s 2361.365703382 2.322e-03 2
0 0 0 0 0 0 19 15 4 a 2361.405925652 1.186e-03 3
0 0 0 0 0 0 19 15 5 a 2361.406722871 1.625e-03 3
0 1 0 0 0 0 17 6 11 s 2371.046421724 1.526e-03 8
0 1 0 0 0 0 17 7 11 s 2373.900780348 7.974e-04 6
0 1 0 0 0 0 17 6 11 a 2374.721558613 8.798e-04 8
0 1 0 0 0 0 17 7 11 a 2377.125386932 1.502e-03 7
0 0 0 0 0 0 21 8 13 s 2380.076482034 2.262e-03 5
0 0 0 0 0 0 21 8 13 a 2380.117619153 2.163e-03 3
0 0 0 0 0 0 21 9 13 s 2384.497073260 2.112e-03 3
0 0 0 0 0 0 21 9 13 a 2384.530332849 2.468e-03 3
0 1 0 0 0 0 15 13 3 s 2388.325736136 7.730e-04 10
0 1 0 0 0 0 15 13 2 s 2388.326188391 1.118e-03 10
0 0 0 0 0 0 22 5 17 s 2390.741165981 2.410e-03 2
0 0 0 0 0 0 22 6 17 s 2390.743220358 1.036e-02 2
0 0 0 0 0 0 22 6 17 a 2390.802547545 1.024e-02 2
0 0 0 0 0 0 22 5 17 a 2390.803379951 1.036e-02 2
0 1 0 0 0 0 15 13 2 a 2392.010868020 7.730e-04 10
0 1 0 0 0 0 15 13 3 a 2392.011414746 1.118e-03 10
0 1 0 0 0 0 17 7 10 s 2405.576617765 1.467e-03 6
0 0 0 0 0 0 20 13 7 s 2405.757010187 1.545e-03 4
0 0 0 0 0 0 20 13 8 s 2405.758160954 1.917e-03 4
0 0 0 0 0 0 20 13 7 a 2405.810091421 1.917e-03 3
0 0 0 0 0 0 20 13 8 a 2405.810928896 1.545e-03 3
0 1 0 0 0 0 16 11 5 s 2407.504054753 7.003e-04 9
0 1 0 0 0 0 16 11 6 s 2407.504131813 1.245e-03 8
0 1 0 0 0 0 17 7 10 a 2409.395767709 8.297e-04 6
0 1 0 0 0 0 16 11 6 a 2411.959549991 7.003e-04 7
0 1 0 0 0 0 16 11 5 a 2411.960195579 1.199e-03 9
0 0 0 0 0 0 23 4 20 s 2413.554914340 3.807e-03 2
0 0 0 0 0 0 23 3 20 s 2413.555793848 4.158e-03 2
0 0 0 0 0 0 23 3 20 a 2413.668162036 3.817e-03 2
0 0 0 0 0 0 23 4 20 a 2413.669039952 4.151e-03 2
0 0 0 0 0 0 21 9 12 s 2417.146611292 2.616e-03 2
0 0 0 0 0 0 21 9 12 a 2417.189857691 2.163e-03 4
0 1 0 0 0 0 17 8 10 s 2418.574884541 8.808e-04 5
0 1 0 0 0 0 17 8 10 a 2421.036991262 1.525e-03 5
0 1 0 0 0 0 18 4 14 s 2422.400332214 9.602e-04 6
0 1 0 0 0 0 18 5 14 s 2422.409484524 1.671e-03 6
0 1 0 0 0 0 18 4 14 a 2426.865591343 1.705e-03 5
0 1 0 0 0 0 18 5 14 a 2426.871233124 1.010e-03 6
0 0 1 0 0 0 0 0 0 s 2430.796528587 1.000e-03 1
0 0 0 0 0 0 18 18 0 s 2431.819045772 1.688e-03 2
0 0 0 0 0 0 18 18 1 s 2431.819232278 1.746e-03 2
0 1 0 0 0 0 19 3 17 s 2431.836662041 1.283e-03 5
0 1 0 0 0 0 19 2 17 s 2431.837546029 1.949e-03 5
0 0 0 0 0 0 18 18 1 a 2431.844275576 1.688e-03 2
0 0 0 0 0 0 18 18 0 a 2431.844461853 1.746e-03 2
0 1 0 0 0 0 17 8 9 s 2432.801549060 1.556e-03 1
0 0 0 0 0 0 21 10 12 s 2434.459542279 2.159e-03 2
0 0 0 0 0 0 21 10 12 a 2434.484359014 2.489e-03 2
0 0 1 0 0 0 0 0 0 a 2434.617344593 1.000e-03 2
0 1 0 0 0 0 17 8 9 a 2436.021284235 8.919e-04 7
0 0 0 0 0 0 19 16 4 s 2439.181511074 2.083e-03 3
0 0 0 0 0 0 19 16 3 s 2439.182011138 2.379e-03 3
0 0 0 0 0 0 19 16 3 a 2439.217045746 2.122e-03 2
0 0 0 0 0 0 19 16 4 a 2439.217573346 2.352e-03 2
0 1 0 0 0 0 19 2 17 a 2439.243605668 1.281e-03 5
0 1 0 0 0 0 19 3 17 a 2439.244511053 1.876e-03 5
0 0 1 0 0 0 1 0 1 s 2439.835916327 1.000e-03 4
0 0 1 0 0 0 1 1 1 s 2442.199605759 1.000e-03 4
0 0 1 0 0 0 1 0 1 a 2443.648603720 1.000e-03 4
0 0 1 0 0 0 1 1 0 s 2443.822082218 1.000e-03 4
0 0 1 0 0 0 1 1 1 a 2446.003119899 1.000e-03 3
0 0 1 0 0 0 1 1 0 a 2447.599880759 1.000e-03 4
0 0 0 0 0 0 21 10 11 s 2448.050781024 3.001e-03 2
0 0 0 0 0 0 21 10 11 a 2448.084201997 2.163e-03 4
0 0 1 0 0 0 2 0 2 s 2457.284674748 1.000e-03 4
0 0 1 0 0 0 2 1 2 s 2458.606999083 1.000e-03 4
0 1 0 0 0 0 15 14 2 s 2460.256049445 8.081e-04 10
0 1 0 0 0 0 15 14 1 s 2460.256444814 1.107e-03 9
0 0 1 0 0 0 2 0 2 a 2461.070033431 2.364e-03 4
0 0 1 0 0 0 2 1 2 a 2462.169224009 1.000e-03 5
0 1 0 0 0 0 17 9 9 s 2462.555088758 8.652e-04 4
0 0 0 0 0 0 22 6 16 s 2462.863142548 2.820e-03 3
0 0 0 0 0 0 22 7 16 s 2462.885997767 2.761e-03 2
0 0 0 0 0 0 22 6 16 a 2462.910526820 2.819e-03 2
0 0 0 0 0 0 22 7 16 a 2462.932367178 2.812e-03 3
0 1 0 0 0 0 17 9 8 s 2463.440552380 1.498e-03 4
0 1 0 0 0 0 15 14 1 a 2463.513512859 8.081e-04 9
0 1 0 0 0 0 15 14 2 a 2463.513876128 1.107e-03 11
0 0 1 0 0 0 2 1 1 s 2463.812494633 1.000e-03 5
0 0 1 0 0 0 2 1 1 a 2467.300101449 1.000e-03 6
0 1 0 0 0 0 17 9 9 a 2468.130555489 1.474e-03 3
0 1 0 0 0 0 16 12 4 s 2468.851947986 7.658e-04 7
0 1 0 0 0 0 16 12 5 s 2468.852572620 1.261e-03 6
0 1 0 0 0 0 17 9 8 a 2469.310922204 8.464e-04 6
0 0 1 0 0 0 2 2 1 s 2470.676734426 1.000e-03 3
0 0 1 0 0 0 2 2 0 s 2471.224658561 1.000e-03 5
0 1 0 0 0 0 16 12 5 a 2472.892830674 7.771e-04 6
0 1 0 0 0 0 16 12 4 a 2472.893512000 1.221e-03 8
0 0 0 0 0 0 20 14 7 s 2473.421335707 1.962e-03 2
0 0 0 0 0 0 20 14 6 s 2473.423007767 1.522e-03 2
0 0 0 0 0 0 20 14 6 a 2473.468102897 2.390e-03 2
0 0 0 0 0 0 20 14 7 a 2473.468264218 2.081e-03 2
0 0 1 0 0 0 2 2 1 a 2474.270433415 1.000e-03 6
0 0 1 0 0 0 2 2 0 a 2474.830195796 1.000e-03 4
0 0 1 0 0 0 3 0 3 s 2482.304023786 1.000e-03 5
0 0 1 0 0 0 3 1 3 s 2482.859328295 1.000e-03 5
0 1 0 0 0 0 18 5 13 s 2483.236320317 1.009e-03 7
0 1 0 0 0 0 18 6 13 s 2483.367860585 1.643e-03 6
0 0 0 0 0 0 21 11 11 s 2484.848435015 2.112e-03 3
0 0 0 0 0 0 21 11 11 a 2484.862017503 2.468e-03 3
0 0 1 0 0 0 3 0 3 a 2486.047259658 1.000e-03 4
0 0 1 0 0 0 3 1 3 a 2486.524455771 1.000e-03 4
0 1 0 0 0 0 18 5 13 a 2486.885879909 1.735e-03 5
0 1 0 0 0 0 18 6 13 a 2486.986175640 9.298e-04 6
0 0 0 0 0 0 21 11 10 s 2487.859106648 2.616e-03 4
0 0 0 0 0 0 21 11 10 a 2487.875697532 2.163e-03 4
0 0 1 0 0 0 3 1 2 s 2492.834319331 1.000e-03 5
0 0 1 0 0 0 3 1 2 a 2496.340211032 1.000e-03 6
0 0 1 0 0 0 3 2 2 s 2497.852853307 1.000e-03 7
0 1 0 0 0 0 20 1 19 s 2499.583315321 3.384e-03 1
0 1 0 0 0 0 20 2 19 s 2499.584234570 3.731e-03 1
0 0 1 0 0 0 3 2 1 s 2500.072531069 1.000e-03 2
0 0 1 0 0 0 3 2 2 a 2501.675680175 1.000e-03 4
0 0 0 0 0 0 23 5 19 s 2503.133147246 3.206e-03 2
0 0 0 0 0 0 23 4 19 s 2503.134063948 3.581e-03 2
0 0 0 0 0 0 23 4 19 a 2503.213541654 1.450e-02 2
0 0 0 0 0 0 23 5 19 a 2503.214455049 1.458e-02 2
0 0 1 0 0 0 3 2 1 a 2503.924476713 1.000e-03 6
0 0 0 0 0 0 24 3 22 a 2506.652892340 5.857e-03 2
0 0 0 0 0 0 24 2 22 a 2506.653771848 6.118e-03 2
0 1 0 0 0 0 20 2 19 a 2509.808705387 1.970e-03 2
0 1 0 0 0 0 20 1 19 a 2509.809618313 2.488e-03 2
0 1 0 0 0 0 17 10 8 s 2510.487918010 8.649e-04 4
0 1 0 0 0 0 17 10 7 s 2510.531833482 1.361e-03 5
0 1 0 0 0 0 19 4 16 s 2510.990216837 1.260e-03 3
0 1 0 0 0 0 19 3 16 s 2510.991120194 1.856e-03 4
0 0 1 0 0 0 3 3 1 s 2513.888125092 1.000e-03 5
0 0 1 0 0 0 3 3 0 s 2514.004286816 1.000e-03 3
0 0 1 0 0 0 4 0 4 s 2514.526791585 1.000e-03 5
0 0 1 0 0 0 4 1 4 s 2514.720883461 1.543e-03 5
0 1 0 0 0 0 17 10 8 a 2515.137684653 1.379e-03 6
0 1 0 0 0 0 17 10 7 a 2515.223520281 8.429e-04 6
0 1 0 0 0 0 19 3 16 a 2516.582487986 1.159e-03 6
0 1 0 0 0 0 19 4 16 a 2516.583246668 1.906e-03 5
0 0 1 0 0 0 3 3 1 a 2517.220577731 1.000e-03 3
0 0 1 0 0 0 3 3 0 a 2517.344108598 1.000e-03 4
0 0 1 0 0 0 4 0 4 a 2518.246586780 1.001e-03 3
0 0 1 0 0 0 4 1 4 a 2518.408704081 1.000e-03 5
0 0 0 0 0 0 19 17 3 s 2521.291413053 2.776e-03 2
0 0 0 0 0 0 19 17 2 s 2521.291844645 2.900e-03 2
0 0 0 0 0 0 19 17 2 a 2521.321030200 2.194e-03 3
0 0 0 0 0 0 19 17 3 a 2521.321542703 2.359e-03 3
0 0 0 0 0 0 22 7 15 s 2528.016689248 2.263e-03 2
0 0 0 0 0 0 22 7 15 a 2528.054769314 2.761e-03 2
0 0 0 0 0 0 22 8 15 s 2528.278611971 2.819e-03 1
0 0 0 0 0 0 22 8 15 a 2528.315469090 2.771e-03 2
0 0 1 0 0 0 4 1 3 s 2530.534138121 1.000e-03 6
0 0 1 0 0 0 4 2 3 s 2533.518567772 1.001e-03 3
0 0 1 0 0 0 4 1 3 a 2533.928478939 1.000e-03 4
0 1 0 0 0 0 16 13 3 s 2535.588437381 8.472e-04 6
0 1 0 0 0 0 16 13 4 s 2535.588978165 1.206e-03 6
0 1 0 0 0 0 18 6 12 s 2536.167194159 9.217e-04 5
0 0 1 0 0 0 4 2 3 a 2536.552481401 1.000e-03 5
0 1 0 0 0 0 15 15 1 s 2536.772659827 9.483e-04 9
0 1 0 0 0 0 15 15 0 s 2536.772849969 9.811e-04 8
0 1 0 0 0 0 18 7 12 s 2537.473940658 1.623e-03 4
0 1 0 0 0 0 16 13 4 a 2539.205939216 8.279e-04 9
0 1 0 0 0 0 16 13 3 a 2539.206609234 1.206e-03 9
0 1 0 0 0 0 18 6 12 a 2539.409656633 1.610e-03 6
0 1 0 0 0 0 15 15 0 a 2539.626472991 9.580e-04 8
0 1 0 0 0 0 15 15 1 a 2539.626661715 9.811e-04 10
0 0 0 0 0 0 21 12 10 s 2539.825552959 2.176e-03 1
0 0 0 0 0 0 21 12 10 a 2539.828636450 2.493e-03 3
0 0 0 0 0 0 21 12 9 s 2540.222263182 3.001e-03 3
0 0 0 0 0 0 21 12 9 a 2540.224680733 2.163e-03 3
0 0 1 0 0 0 4 2 2 s 2540.239360631 1.000e-03 5
0 1 0 0 0 0 18 7 12 a 2540.485023831 9.898e-04 4
0 0 1 0 0 0 4 2 2 a 2543.292869111 1.000e-03 5
0 0 0 0 0 0 20 15 5 s 2546.261279769 1.573e-03 2
0 0 0 0 0 0 20 15 6 s 2546.261692451 1.963e-03 2
0 0 0 0 0 0 20 15 6 a 2546.301190983 2.262e-03 3
0 0 0 0 0 0 20 15 5 a 2546.301736837 2.549e-03 3
0 0 1 0 0 0 4 3 2 s 2551.008110390 1.106e-03 5
0 0 1 0 0 0 4 3 1 s 2551.752619346 1.000e-03 3
0 0 1 0 0 0 5 0 5 s 2553.972202247 1.020e-03 3
0 0 1 0 0 0 5 1 5 s 2554.032933142 1.001e-03 5
0 0 1 0 0 0 4 3 2 a 2554.313060692 1.000e-03 6
0 0 1 0 0 0 4 3 1 a 2555.099194694 1.000e-03 4
0 0 1 0 0 0 5 0 5 a 2557.695320755 1.001e-03 4
0 0 1 0 0 0 5 1 5 a 2557.744399177 1.001e-03 4
0 0 0 1 0 0 0 0 0 s 2559.805472778 1.000e-03 1
0 1 0 0 0 0 17 11 7 s 2564.999839482 7.993e-04 2
0 1 0 0 0 0 17 11 6 s 2565.002717624 1.374e-03 3
0 0 0 1 0 0 1 0 1 s 2568.846811531 1.000e-03 2
0 0 0 1 0 0 1 0 1 a 2569.002478397 1.000e-03 2
0 1 0 0 0 0 17 11 7 a 2569.328052592 1.387e-03 5
0 1 0 0 0 0 17 11 6 a 2569.328747428 7.993e-04 5
0 0 0 1 0 0 1 1 1 s 2570.853852055 1.000e-03 2
0 0 0 1 0 0 1 1 1 a 2571.006918136 1.000e-03 2
0 0 1 0 0 0 4 4 1 s 2572.039527358 1.000e-03 4
0 0 1 0 0 0 4 4 0 s 2572.058625708 1.000e-03 4
0 0 0 1 0 0 1 1 0 s 2572.424289304 1.000e-03 2
0 0 0 1 0 0 1 1 0 a 2572.574330599 1.000e-03 2
0 0 1 0 0 0 4 4 1 a 2575.036695103 1.000e-03 6
0 0 1 0 0 0 4 4 0 a 2575.057352503 1.000e-03 3
0 0 1 0 0 0 5 1 4 s 2575.881840996 1.052e-03 6
0 0 1 0 0 0 5 2 4 s 2577.305485306 1.001e-03 5
0 1 0 0 0 0 18 7 11 s 2577.869620289 9.888e-04 3
0 0 1 0 0 0 5 1 4 a 2579.118003311 1.001e-03 7
0 0 1 0 0 0 5 2 4 a 2580.354528606 1.001e-03 5
0 1 0 0 0 0 18 7 11 a 2581.230507563 1.629e-03 2
0 1 0 0 0 0 19 4 15 s 2583.543740619 1.908e-03 4
0 1 0 0 0 0 19 5 15 s 2583.545828521 1.101e-03 4
0 0 0 0 0 0 22 8 14 s 2584.673310698 2.820e-03 2
0 0 0 0 0 0 22 8 14 a 2584.708570391 2.724e-03 2
0 1 0 0 0 0 18 8 11 s 2585.646150743 1.604e-03 6
0 0 0 1 0 0 2 0 2 s 2586.301327832 1.000e-03 2
0 0 0 0 0 0 23 6 18 s 2586.378895524 3.161e-03 2
0 0 0 0 0 0 23 5 18 s 2586.379325828 3.535e-03 2
0 0 0 0 0 0 23 5 18 a 2586.436918809 3.144e-03 2
0 0 0 0 0 0 23 6 18 a 2586.437822469 3.546e-03 2
0 0 0 1 0 0 2 0 2 a 2586.455237772 1.000e-03 2
0 0 0 0 0 0 22 9 14 s 2586.829028614 3.196e-03 2
0 0 0 0 0 0 22 9 14 a 2586.857912961 3.147e-03 3
0 0 0 1 0 0 2 1 2 s 2587.366757925 1.000e-03 3
0 0 0 1 0 0 2 1 2 a 2587.519541351 1.000e-03 2
0 1 0 0 0 0 19 4 15 a 2587.846163047 1.129e-03 5
0 1 0 0 0 0 19 5 15 a 2587.848265025 1.880e-03 4
0 1 0 0 0 0 18 8 11 a 2588.062969536 9.011e-04 4
0 0 1 0 0 0 5 2 3 s 2589.307254319 1.001e-03 3
0 1 0 0 0 0 20 2 18 s 2590.343990068 1.634e-03 1
0 1 0 0 0 0 20 3 18 s 2590.344889996 2.234e-03 1
0 0 0 1 0 0 2 1 1 s 2592.074035073 1.000e-03 3
0 0 0 1 0 0 2 1 1 a 2592.219032827 1.000e-03 3
0 0 1 0 0 0 5 2 3 a 2592.327359711 1.001e-03 6
0 0 1 0 0 0 5 3 3 s 2597.251463133 1.001e-03 7
0 1 0 0 0 0 20 3 18 a 2597.823408105 1.633e-03 1
0 1 0 0 0 0 20 2 18 a 2597.824312724 2.249e-03 1
0 0 0 1 0 0 2 2 1 s 2598.089503836 1.000e-03 2
0 0 0 1 0 0 2 2 1 a 2598.225649023 1.000e-03 2
0 0 0 1 0 0 2 2 0 s 2598.718213038 1.000e-03 2
0 0 0 1 0 0 2 2 0 a 2598.853822868 1.000e-03 2
0 0 1 0 0 0 5 3 2 s 2599.248834363 1.001e-03 4
0 0 1 0 0 0 6 0 6 s 2600.700862722 1.001e-03 5
0 0 1 0 0 0 6 1 6 s 2600.718974002 1.001e-03 4
0 0 0 0 0 0 21 13 9 s 2600.896379673 2.742e-03 3
0 0 0 0 0 0 21 13 8 s 2600.899980553 2.468e-03 3
0 0 0 0 0 0 21 13 9 a 2600.958687886 2.468e-03 4
0 0 0 0 0 0 21 13 8 a 2600.960341339 2.742e-03 4
0 0 1 0 0 0 5 3 3 a 2601.297981233 1.001e-03 4
0 0 1 0 0 0 5 3 2 a 2603.401365969 1.001e-03 6
0 0 1 0 0 0 6 0 6 a 2604.446589867 1.026e-03 4
0 0 1 0 0 0 6 1 6 a 2604.460825908 1.002e-03 3
0 0 0 0 0 0 24 3 21 s 2607.048629340 4.483e-03 2
0 0 0 0 0 0 24 4 21 s 2607.049508848 4.796e-03 2
0 1 0 0 0 0 16 14 2 s 2607.329657368 9.093e-04 7
0 1 0 0 0 0 16 14 3 s 2607.330155771 1.159e-03 8
0 0 0 0 0 0 19 18 2 s 2607.391546248 2.239e-03 2
0 0 0 0 0 0 19 18 1 s 2607.392722874 2.947e-03 2
0 0 0 0 0 0 19 18 1 a 2607.417613967 2.772e-03 2
0 0 0 0 0 0 19 18 2 a 2607.418040987 2.940e-03 2
0 1 0 0 0 0 18 8 10 s 2607.865167858 9.298e-04 3
0 1 0 0 0 0 16 14 3 a 2610.532716603 9.093e-04 6
0 1 0 0 0 0 16 14 2 a 2610.533205236 1.159e-03 6
0 1 0 0 0 0 18 8 10 a 2611.124834498 1.602e-03 3
0 0 0 1 0 0 3 0 3 s 2611.374577547 1.000e-03 2
0 0 0 1 0 0 3 0 3 a 2611.528690081 1.000e-03 2
0 0 0 1 0 0 3 1 3 s 2611.793042332 1.000e-03 3
0 0 0 1 0 0 3 1 3 a 2611.946657357 1.000e-03 3
0 0 1 0 0 0 5 4 2 s 2618.558135411 1.001e-03 6
0 0 1 0 0 0 5 4 1 s 2618.719964453 1.001e-03 3
0 0 0 1 0 0 3 1 2 s 2621.030239641 1.000e-03 3
0 0 0 1 0 0 3 1 2 a 2621.168442307 1.000e-03 3
0 0 1 0 0 0 5 4 2 a 2621.513833682 1.814e-03 2
0 0 1 0 0 0 5 4 1 a 2621.664265657 1.001e-03 5
0 0 0 0 0 0 20 16 4 s 2623.857826818 1.662e-03 3
0 0 0 0 0 0 20 16 5 s 2623.858498354 2.017e-03 3
0 0 0 0 0 0 20 16 5 a 2623.892339540 1.030e-02 2
0 0 0 0 0 0 20 16 4 a 2623.892714382 1.037e-02 2
0 0 0 1 0 0 3 2 2 s 2625.208582139 1.000e-03 3
0 0 0 1 0 0 3 2 2 a 2625.343193624 1.344e-03 3
0 1 0 0 0 0 17 12 6 s 2625.732946629 8.156e-04 3
0 1 0 0 0 0 17 12 5 s 2625.733203478 1.317e-03 3
0 0 0 1 0 0 3 2 1 s 2627.871736583 1.151e-03 3
0 0 0 1 0 0 3 2 1 a 2628.001849847 1.000e-03 3
0 0 1 0 0 0 6 1 5 s 2628.316770716 1.001e-03 5
0 0 1 0 0 0 6 2 5 s 2628.882523299 1.175e-03 5
0 0 0 0 0 0 22 9 13 s 2628.915400200 2.263e-03 3
0 0 0 0 0 0 22 9 13 a 2628.952991200 2.761e-03 3
0 1 0 0 0 0 17 12 5 a 2629.676966857 8.142e-04 5
0 1 0 0 0 0 17 12 6 a 2629.677298434 1.333e-03 4
0 1 0 0 0 0 18 9 10 s 2631.175460415 1.564e-03 3
0 0 1 0 0 0 6 1 5 a 2631.399548208 1.001e-03 3
0 0 1 0 0 0 6 2 5 a 2631.878562144 1.001e-03 6
0 1 0 0 0 0 18 9 9 s 2632.599464596 9.819e-04 4
0 0 0 1 0 0 3 3 1 s 2639.465212490 1.128e-03 3
0 0 0 1 0 0 3 3 1 a 2639.563588350 1.000e-03 4
0 0 0 1 0 0 3 3 0 s 2639.663131267 1.000e-03 3
0 0 0 1 0 0 3 3 0 a 2639.761071668 1.000e-03 3
0 0 0 0 0 0 22 10 13 s 2639.796758676 3.061e-03 3
0 0 0 0 0 0 22 10 13 a 2639.819143637 2.771e-03 3
0 1 0 0 0 0 18 9 9 a 2641.053755176 1.614e-03 1
0 0 0 1 0 0 4 0 4 s 2643.771022655 1.000e-03 2
0 0 0 1 0 0 4 1 4 s 2643.907007675 1.000e-03 3
0 0 0 1 0 0 4 0 4 a 2643.927612806 1.056e-03 2
0 0 0 1 0 0 4 1 4 a 2644.062179227 1.000e-03 3
0 0 1 0 0 0 5 5 1 s 2645.051191697 1.001e-03 5
0 0 1 0 0 0 5 5 0 s 2645.054816631 2.133e-03 4
0 0 1 0 0 0 6 2 4 s 2647.211964588 1.001e-03 6
0 0 1 0 0 0 5 5 1 a 2647.659302465 1.000e-03 3
0 0 1 0 0 0 5 5 0 a 2647.669160459 1.001e-03 4
0 1 0 0 0 0 19 5 14 s 2649.337257948 1.838e-03 4
0 1 0 0 0 0 19 6 14 s 2649.386449066 1.122e-03 4
0 0 1 0 0 0 6 2 4 a 2650.082508650 1.020e-03 5
0 0 1 0 0 0 6 3 4 s 2652.218829153 2.074e-03 3
0 1 0 0 0 0 19 5 14 a 2652.751467175 1.107e-03 2
0 1 0 0 0 0 19 6 14 a 2652.789061311 1.827e-03 3
0 0 1 0 0 0 6 3 4 a 2654.549927516 1.226e-03 5
0 0 1 0 0 0 7 1 7 s 2654.737123977 1.244e-03 3
0 0 1 0 0 0 7 0 7 s 2654.738103272 7.290e-03 3
0 0 0 1 0 0 4 1 3 s 2658.506738568 1.000e-03 3
0 0 1 0 0 0 7 0 7 a 2658.522909011 1.002e-03 4
0 0 1 0 0 0 7 1 7 a 2658.523280499 2.785e-03 3
0 0 0 1 0 0 4 1 3 a 2658.637165703 1.000e-03 3
0 0 1 0 0 0 6 3 3 s 2659.847398061 1.147e-03 5
0 0 0 1 0 0 4 2 3 s 2660.846908387 1.000e-03 3
0 0 0 1 0 0 4 2 3 a 2660.975887884 1.000e-03 3
0 0 0 0 0 0 22 10 12 s 2661.772276811 2.820e-03 2
0 0 0 0 0 0 22 10 12 a 2661.806500664 2.724e-03 4
0 0 1 0 0 0 6 3 3 a 2662.335513582 1.020e-03 5
0 0 0 0 0 0 23 6 17 s 2663.161169951 1.449e-02 2
0 0 0 0 0 0 23 7 17 s 2663.167180545 1.440e-02 2
0 0 0 0 0 0 23 6 17 a 2663.204094981 3.046e-03 2
0 0 0 0 0 0 23 7 17 a 2663.212873358 1.449e-02 2
0 0 0 1 0 0 4 2 2 s 2667.208044580 1.030e-03 3
0 0 0 1 0 0 4 2 2 a 2667.328132681 1.000e-03 3
0 0 0 0 0 0 21 14 7 s 2667.889542388 2.447e-03 3
0 0 0 0 0 0 21 14 8 s 2667.890363896 2.151e-03 2
0 0 0 0 0 0 21 14 7 a 2667.933782187 2.151e-03 2
0 0 0 0 0 0 21 14 8 a 2667.934932954 2.447e-03 2
0 1 0 0 0 0 20 3 17 s 2674.386384187 1.492e-03 2
0 1 0 0 0 0 20 4 17 s 2674.387242125 2.063e-03 2
0 0 1 0 0 0 6 4 3 s 2674.593006439 1.020e-03 3
0 0 1 0 0 0 6 4 2 s 2675.317357668 1.001e-03 5
0 0 0 1 0 0 4 3 2 s 2676.513754398 1.000e-03 3
0 0 0 1 0 0 4 3 2 a 2676.621299110 1.084e-03 3
0 0 1 0 0 0 6 4 3 a 2677.561356578 1.001e-03 5
0 0 0 1 0 0 4 3 1 s 2677.584748259 1.000e-03 4
0 0 0 1 0 0 4 3 1 a 2677.692721122 1.000e-03 3
0 0 1 0 0 0 6 4 2 a 2678.374109426 1.020e-03 4
0 1 0 0 0 0 18 10 9 s 2678.623765295 1.563e-03 3
0 1 0 0 0 0 18 10 8 s 2678.780456204 9.742e-04 2
0 1 0 0 0 0 20 4 17 a 2679.916073236 1.421e-03 2
0 1 0 0 0 0 20 3 17 a 2679.916966185 2.092e-03 2
0 1 0 0 0 0 18 10 9 a 2683.143209758 9.905e-04 2
0 0 0 1 0 0 5 0 5 s 2683.531181110 1.996e-03 2
0 0 0 1 0 0 5 1 5 s 2683.567448582 1.752e-03 3
0 0 0 1 0 0 5 0 5 a 2683.685508826 1.030e-03 2
0 0 0 1 0 0 5 1 5 a 2683.724176617 2.004e-03 3
0 1 0 0 0 0 16 15 1 s 2683.750705729 9.483e-04 6
0 1 0 0 0 0 16 15 2 s 2683.751079462 1.249e-03 6
0 1 0 0 0 0 16 15 2 a 2686.559893912 9.483e-04 6
0 1 0 0 0 0 16 15 1 a 2686.560287456 1.249e-03 5
0 0 1 0 0 0 7 1 6 s 2687.814896615 1.219e-03 5
0 0 1 0 0 0 7 2 6 s 2688.012182851 1.001e-03 6
0 0 1 0 0 0 7 1 6 a 2690.775708522 1.001e-03 6
0 0 1 0 0 0 7 2 6 a 2690.939412042 1.026e-03 4
0 0 0 0 0 0 22 11 12 s 2691.022437014 3.087e-03 2
0 0 0 0 0 0 22 11 12 a 2691.035252279 2.812e-03 2
0 1 0 0 0 0 17 13 5 s 2692.064458264 9.226e-04 2
0 1 0 0 0 0 17 13 4 s 2692.065130442 1.331e-03 2
0 0 0 1 0 0 4 4 1 s 2695.215943695 1.001e-03 2
0 0 0 1 0 0 4 4 0 s 2695.243221733 1.593e-03 2
0 0 0 1 0 0 4 4 1 a 2695.346090929 3.578e-03 4
0 0 0 1 0 0 4 4 0 a 2695.378094718 2.455e-03 3
0 1 0 0 0 0 17 13 4 a 2695.607207738 8.811e-04 6
0 1 0 0 0 0 17 13 5 a 2695.608023700 1.367e-03 6
0 0 0 0 0 0 19 19 1 s 2697.192329576 2.289e-03 2
0 0 0 0 0 0 19 19 0 s 2697.192515853 2.332e-03 2
0 0 0 0 0 0 19 19 0 a 2697.213959772 2.289e-03 2
0 0 0 0 0 0 19 19 1 a 2697.214146278 2.332e-03 2
0 0 0 0 0 0 22 11 11 s 2697.531767997 1.034e-02 2
0 0 0 0 0 0 22 11 11 a 2697.552581416 3.646e-03 3
0 0 1 0 0 0 6 5 2 s 2700.718864349 1.020e-03 3
0 0 1 0 0 0 6 5 1 s 2700.785190018 1.001e-03 5
